sku,productType,canonicalGroupId,imageStatus,requestedImageStatus,mainImageAssetId,dataStatus,hasProductLink,productLink,titleEn,material,gsmOrThickness,applications
"KH-FD-CUPFAN-190-PE-116","paper-cup-fan","paper-cup-fan-product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","190gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-PR-117","paper-cup-fan","paper-cup-fan-product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-230-PR-118","paper-cup-fan","paper-cup-fan-product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","230gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PE-119","paper-cup-fan","paper-cup-fan-product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-250-PR-120","paper-cup-fan","paper-cup-fan-product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","250gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PR-121","paper-cup-fan","paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-250-PE-122","paper-cup-fan","paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","250gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-280-PR-123","paper-cup-fan","paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","280gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-300-PR-124","paper-cup-fan","paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-320-PE-125","paper-cup-fan","paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","320gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-350-PR-126","paper-cup-fan","paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-300-PR-127","paper-cup-fan","paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-320-PE-128","paper-cup-fan","paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","320gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-350-PR-129","paper-cup-fan","paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150-PR-130","paper-cup-fan","paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PE-131","paper-cup-fan","paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-180-PR-132","paper-cup-fan","paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PR-133","paper-cup-fan","paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-180-PE-134","paper-cup-fan","paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-190-PR-135","paper-cup-fan","paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","190gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-PR-136","paper-cup-fan","paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-230-PE-137","paper-cup-fan","paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","230gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PR-138","paper-cup-fan","paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PR-139","paper-cup-fan","paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-180-PE-140","paper-cup-fan","paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-190-PR-141","paper-cup-fan","paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","190gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-PR-142","paper-cup-fan","paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-230-PE-143","paper-cup-fan","paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","230gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PR-144","paper-cup-fan","paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PR-145","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-250-PE-146","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","250gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-280-PR-147","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","280gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-300-PR-148","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-320-PE-149","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","320gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-350-PR-150","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-190-PR-151","paper-cup-fan","paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","190gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-PE-152","paper-cup-fan","paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-230-PR-153","paper-cup-fan","paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","230gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PR-154","paper-cup-fan","paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-250-PE-155","paper-cup-fan","paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","250gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-280-PR-156","paper-cup-fan","paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","280gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-300-PR-157","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-320-PE-158","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","320gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-350-PR-159","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150-PR-160","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PE-161","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-180-PR-162","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-300-PR-163","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-320-PE-164","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","320gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-350-PR-165","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150-PR-166","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PE-167","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-180-PR-168","paper-cup-fan","paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-300-PR-169","paper-cup-fan","paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-320-PE-170","paper-cup-fan","paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","320gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-350-PR-171","paper-cup-fan","paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150-PR-172","paper-cup-fan","paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PE-173","paper-cup-fan","paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
